"","sampleId","siteId","sampleDate","yr","ecoName","ecoCode","elev_band","band_code","richness","tot_dens","insect_dens","insect_richness","noninsect_dens","noninsect_richness"
"2048",143883,11633,2010-10-15,2010,"Colorado Plateaus","20","1400-1800 m",2,17,5448.93887175766,5165.97134046798,15,282.967531289679,2
"2049",116996,10345,2001-06-04,2001,"Colorado Plateaus","20","1800-2200 m",3,17,1469.53405017921,1469.53405017921,17,0,0
"2050",124847,10476,2003-10-21,2003,"Wasatch and Uinta Mountains","19","1400-1800 m",2,2,32473.1182795699,32473.1182795699,2,0,0
"2051",121481,2961,2003-04-01,2003,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,2448.88888888889,2346.66666666667,18,102.222222222222,1
"2052",116413,8868,2001-06-17,2001,"Colorado Plateaus","20","1400-1800 m",2,11,2911.85548725931,2911.85548725931,11,0,0
"2053",176850,10177,2021-06-27,2021,"Wyoming Basin","18","1400-1800 m",2,11,3416.21621621622,713.513513513514,8,2702.7027027027,3
"2054",129965,3308,2006-11-01,2006,"Wasatch and Uinta Mountains","19","1800-2200 m",3,18,19840,11840,13,8000,5
"2055",126100,6144,2005-09-15,2005,"Wasatch and Uinta Mountains","19","2200-2600 m",4,12,1091.66666666667,1088.88888888889,12,2.77777777777778,0
"2056",149870,2838,2012-11-07,2012,"Wasatch and Uinta Mountains","19",">2600 m",5,17,4691.89189189189,4670.27027027027,16,21.6216216216216,1
"2057",185448,2809,2021-06-23,2021,"Central Basin and Range","13","<1400 m",1,17,1600,378.378378378378,8,1221.62162162162,9
"2058",129969,3388,2006-10-17,2006,"Central Basin and Range","13","<1400 m",1,2,18586.6666666667,213.333333333333,1,18373.3333333333,1
"2059",158376,21809,2016-08-08,2016,"Central Basin and Range","13","<1400 m",1,3,4796.65370888177,34.0994339493964,1,4762.55427493237,2
"2060",116415,8870,2001-06-19,2001,"Wasatch and Uinta Mountains","19",">2600 m",5,25,1118.27956989247,1118.27956989247,25,0,0
"2061",123839,9150,2003-07-19,2003,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,12086.0215053763,10301.0752688172,16,1784.94623655914,1
"2062",151528,3332,2013-06-11,2013,"Colorado Plateaus","20","1800-2200 m",3,3,429.72972972973,429.72972972973,3,0,0
"2063",176862,19096,2019-09-11,2019,"Wyoming Basin","18","1800-2200 m",3,23,5059.45945945946,4886.48648648649,21,172.972972972973,2
"2064",143185,17482,2009-06-13,2009,"Northern Basin and Range","80","1800-2200 m",3,13,7455.19713261649,2795.69892473118,9,4659.4982078853,4
"2065",168757,3508,2018-10-03,2018,"Central Basin and Range","13","<1400 m",1,13,9052.25225225225,1830.63063063063,7,7221.62162162162,6
"2066",150732,11910,2013-08-20,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,4616.21621621622,1848.64864864865,16,2767.56756756757,1
"2067",116329,23659,1999-08-06,1999,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,13419.3548387097,13419.3548387097,18,0,0
"2068",173081,11882,2020-09-28,2020,"Wasatch and Uinta Mountains","19","2200-2600 m",4,19,9229.62962962963,9170.37037037037,18,59.2592592592593,1
"2069",126230,3087,2004-09-15,2004,"Wasatch and Uinta Mountains","19",">2600 m",5,13,19068.1003584229,19068.1003584229,13,0,0
"2070",110879,10337,1999-05-29,1999,"Colorado Plateaus","20","1400-1800 m",2,9,537.634408602151,535.84229390681,8,1.7921146953405,1
"2071",149239,3411,2012-11-05,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,21,4288.35745534402,3769.60453735886,19,518.752917985164,2
"2072",173560,21811,2020-08-05,2020,"Wyoming Basin","18","1800-2200 m",3,16,782.013685239492,143.36917562724,11,638.644509612252,5
"2073",111005,10323,1999-06-27,1999,"Colorado Plateaus","20","1800-2200 m",3,17,450.268817204301,450.268817204301,17,0,0
"2074",140258,2938,2007-09-20,2007,"Wasatch and Uinta Mountains","19","1400-1800 m",2,13,8090.78309078309,7501.7325017325,10,589.050589050589,3
"2075",110173,10298,1999-06-13,1999,"Wasatch and Uinta Mountains","19","2200-2600 m",4,13,6903.22580645161,6903.22580645161,13,0,0
"2076",164711,30519,2017-09-22,2017,"Colorado Plateaus","20","1800-2200 m",3,15,1500,1473.11827956989,13,26.8817204301075,2
"2077",142541,3431,2009-10-29,2009,"Central Basin and Range","13","<1400 m",1,8,7236.03603603604,43.2432432432432,2,7192.79279279279,6
"2078",126256,3473,2003-06-24,2003,"Wasatch and Uinta Mountains","19","1800-2200 m",3,9,7655.91397849462,7655.91397849462,9,0,0
"2079",173083,11882,2020-09-28,2020,"Wasatch and Uinta Mountains","19","2200-2600 m",4,16,9817.28395061728,9560.49382716049,12,256.79012345679,4
"2080",153196,13294,2014-06-15,2014,"Wasatch and Uinta Mountains","19","1800-2200 m",3,8,362.903225806452,362.903225806452,8,0,0
"2081",178418,30596,2021-06-18,2021,"Colorado Plateaus","20","1400-1800 m",2,22,3113.97849462366,2718.27956989247,18,395.698924731183,4
"2082",143881,12069,2010-10-14,2010,"Colorado Plateaus","20","1800-2200 m",3,9,635.135135135135,632.432432432432,8,2.7027027027027,1
"2083",173085,8503,2020-09-28,2020,"Wasatch and Uinta Mountains","19","2200-2600 m",4,10,18962.962962963,18844.4444444444,9,118.518518518519,1
"2084",119480,10232,2002-06-18,2002,"Colorado Plateaus","20","1400-1800 m",2,9,1279.56989247312,1279.56989247312,9,0,0
"2085",126261,3019,2003-06-24,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,11,4376.34408602151,4193.54838709677,9,182.795698924731,2
"2086",151536,3034,2013-07-10,2013,"Colorado Plateaus","20","1400-1800 m",2,18,2036.75675675676,1868.10810810811,16,168.648648648649,2
"2087",153922,2994,2014-07-30,2014,"Wasatch and Uinta Mountains","19",">2600 m",5,14,6293.56233273535,6175.9256536188,11,117.636679116549,3
"2088",143398,23810,2009-10-28,2009,"Central Basin and Range","13","1400-1800 m",2,6,452.8,442.4,5,10.4,1
"2089",168190,19805,2017-09-27,2017,"Colorado Plateaus","20","1800-2200 m",3,12,823.423423423424,807.207207207207,11,16.2162162162162,1
"2090",146846,3417,2011-08-23,2011,"Central Basin and Range","13","<1400 m",1,7,10463.4414979243,9383.20765906973,4,1080.23383885453,3
"2091",144549,18615,2010-09-23,2010,"Wasatch and Uinta Mountains","19",">2600 m",5,15,8749.54954954955,5837.83783783784,14,2911.71171171171,1
"2092",118510,3446,2001-10-18,2001,"Wasatch and Uinta Mountains","19",">2600 m",5,7,24430.1075268817,24372.7598566308,7,57.3476702508961,0
"2093",150738,11911,2013-09-06,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,25,1367.56756756757,1305.40540540541,19,62.1621621621622,6
"2094",152960,7099,2014-06-11,2014,"Colorado Plateaus","20","2200-2600 m",4,18,2939.13043478261,2805.79710144928,16,133.333333333333,2
"2095",143400,23811,2009-10-28,2009,"Central Basin and Range","13","<1400 m",1,16,428.571428571429,284.571428571429,10,144,6
"2096",158388,21796,2016-07-26,2016,"Northern Basin and Range","80","1400-1800 m",2,18,452.956989247312,422.043010752688,15,30.9139784946237,3
"2097",127641,3102,2005-09-09,2005,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,11004.4444444444,11004.4444444444,18,0,0
"2098",120213,5416,2002-08-15,2002,"Wasatch and Uinta Mountains","19","2200-2600 m",4,12,14107.5268817204,14000,11,107.52688172043,1
"2099",123780,9128,2003-06-19,2003,"Central Basin and Range","13","1400-1800 m",2,11,745.967741935484,732.52688172043,9,13.4408602150538,2
"2100",153895,3140,2014-06-17,2014,"Colorado Plateaus","20","1800-2200 m",3,15,1589.82511923688,1297.13764958658,12,292.687469650305,3
"2101",171591,12228,2019-07-16,2019,"Colorado Plateaus","20","1400-1800 m",2,14,1575.2688172043,1561.82795698925,12,13.4408602150538,2
"2102",123781,9129,2003-06-19,2003,"Central Basin and Range","13","<1400 m",1,13,1685.48387096774,1669.35483870968,12,16.1290322580645,1
"2103",185457,33644,2021-09-21,2021,"Wyoming Basin","18","1800-2200 m",3,28,9106.45637525032,6416.90906699019,25,2689.54730826013,3
"2104",150963,15600,2013-09-15,2013,"Wasatch and Uinta Mountains","19",">2600 m",5,20,651.67807103291,593.027044639948,17,58.6510263929619,3
"2105",123782,9130,2003-06-20,2003,"Central Basin and Range","13","<1400 m",1,17,615.05376344086,420.071684587814,14,194.982078853047,3
"2106",116480,8931,2001-06-29,2001,"Central Basin and Range","13","<1400 m",1,21,9290.32258064516,9290.32258064516,21,0,0
"2107",143613,7101,2010-06-07,2010,"Colorado Plateaus","20","2200-2600 m",4,22,544.92319946611,524.740858745143,20,20.182340720967,2
"2108",144304,3406,2010-12-09,2010,"Central Basin and Range","13","1400-1800 m",2,12,3625.22522522523,3567.56756756757,7,57.6576576576577,5
"2109",173082,11882,2020-09-28,2020,"Wasatch and Uinta Mountains","19","2200-2600 m",4,17,4566.66666666667,4477.77777777778,13,88.8888888888889,4
"2110",124825,28500,2003-09-26,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,19,16989.247311828,16989.247311828,19,0,0
"2111",151550,2888,2013-09-10,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,22,462.162162162162,395.945945945946,17,66.2162162162162,5
"2112",143427,23829,2009-10-26,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,18,944,864,14,80,4
"2113",114851,11910,1999-08-07,1999,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,3430.10752688172,3397.84946236559,16,32.258064516129,1
"2114",185459,33646,2021-09-14,2021,"Wyoming Basin","18","1800-2200 m",3,21,7610.81081081081,7372.97297297297,19,237.837837837838,2
"2115",124826,28500,2003-09-26,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,21,8292.47311827957,8292.47311827957,21,0,0
"2116",146856,3407,2011-08-24,2011,"Central Basin and Range","13","1400-1800 m",2,6,1843.24324324324,1821.62162162162,5,21.6216216216216,1
"2117",168748,3488,2018-06-25,2018,"Wasatch and Uinta Mountains","19","1400-1800 m",2,22,760.810810810811,637.837837837838,18,122.972972972973,4
"2118",141629,2932,2008-10-15,2008,"Central Basin and Range","13","<1400 m",1,14,2479.27927927928,2212.61261261261,10,266.666666666667,4
"2119",116562,6145,2001-11-05,2001,"Wasatch and Uinta Mountains","19","2200-2600 m",4,10,7073.29210208289,7073.29210208289,10,0,0
"2120",156587,3514,2015-09-08,2015,"Wasatch and Uinta Mountains","19","1400-1800 m",2,8,916.216216216216,350,5,566.216216216216,3
"2121",148543,12269,2011-10-27,2011,"Central Basin and Range","13","<1400 m",1,7,4712.5,612.5,3,4100,4
"2122",168749,3604,2018-06-26,2018,"Wasatch and Uinta Mountains","19","1800-2200 m",3,26,2028.82882882883,1913.51351351351,23,115.315315315315,3
"2123",121514,3307,2003-04-30,2003,"Wasatch and Uinta Mountains","19","1800-2200 m",3,10,4622.22222222222,3306.66666666667,6,1315.55555555556,4
"2124",151981,3438,2013-07-18,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,20,698.4375,689.0625,18,9.375,2
"2125",169032,12205,2018-06-28,2018,"Colorado Plateaus","20","1400-1800 m",2,16,2556.05179804427,2525.82821259443,15,30.2235854498478,1
"2126",170180,12065,2019-06-22,2019,"Colorado Plateaus","20","1400-1800 m",2,7,2590.99099099099,2515.31531531531,5,75.6756756756757,2
"2127",157132,10416,2015-07-01,2015,"Colorado Plateaus","20","1400-1800 m",2,6,333.333333333333,333.333333333333,6,0,0
"2128",143410,23818,2009-11-06,2009,"Central Basin and Range","13","<1400 m",1,7,512.666666666667,34,3,478.666666666667,4
"2129",150216,11565,2012-11-16,2012,"Central Basin and Range","13","<1400 m",1,11,724.462365591398,557.795698924731,6,166.666666666667,5
"2130",153407,18712,2014-07-30,2014,"Wasatch and Uinta Mountains","19","2200-2600 m",4,8,2415.6862745098,67.9738562091503,5,2347.71241830065,3
"2131",124830,5777,2003-09-26,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,20,4397.84946236559,4397.84946236559,20,0,0
"2132",149697,7101,2012-06-21,2012,"Colorado Plateaus","20","2200-2600 m",4,24,1165.21739130435,1085.71428571429,22,79.5031055900621,2
"2133",127395,8083,2004-09-30,2004,"Wasatch and Uinta Mountains","19","2200-2600 m",4,5,11032.2580645161,11032.2580645161,5,0,0
"2134",153408,10567,2014-07-30,2014,"Wasatch and Uinta Mountains","19",">2600 m",5,25,2609.36108288485,2577.99856986941,22,31.3625130154429,3
"2135",100440,21907,1993-09-01,1993,"Colorado Plateaus","20","1800-2200 m",3,4,22494.623655914,22494.623655914,4,0,0
"2136",147328,3626,2011-08-08,2011,"Central Basin and Range","13","1400-1800 m",2,9,7803.57822611344,6177.11181091463,6,1626.46641519881,3
"2137",153955,3411,2015-04-20,2015,"Wasatch and Uinta Mountains","19","1400-1800 m",2,12,4336.42597821702,4149.13847749669,10,187.287500720337,2
"2138",111786,11550,2000-03-17,2000,"Central Basin and Range","13","<1400 m",1,14,986.559139784946,986.559139784946,14,0,0
"2139",120320,4843,2002-09-17,2002,"Wasatch and Uinta Mountains","19","1800-2200 m",3,12,4333.33333333333,4311.82795698925,11,21.505376344086,1
"2140",149969,14593,2012-09-25,2012,"Wasatch and Uinta Mountains","19",">2600 m",5,14,2169.17025066431,1453.065969195,11,716.104281469307,3
"2141",119904,14555,2002-09-07,2002,"Central Basin and Range","13","1400-1800 m",2,13,1693.54838709677,1645.16129032258,12,48.3870967741936,1
"2142",116916,10255,2001-04-04,2001,"Colorado Plateaus","20","1800-2200 m",3,17,462.365591397849,458.333333333333,16,4.03225806451613,1
"2143",164315,34075,2017-07-26,2017,"Wasatch and Uinta Mountains","19","1800-2200 m",3,17,3123.65591397849,2978.49462365591,14,145.161290322581,3
"2144",143878,12066,2010-10-14,2010,"Colorado Plateaus","20","1400-1800 m",2,10,4562.16216216216,4533.33333333333,9,28.8288288288288,1
"2145",127655,2941,2005-10-11,2005,"Wasatch and Uinta Mountains","19","1800-2200 m",3,13,20006.099420555,15004.5745654163,12,5001.52485513876,1
"2146",124834,8096,2003-07-10,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,4,14774.1935483871,14774.1935483871,4,0,0
"2147",140251,3018,2007-10-15,2007,"Wasatch and Uinta Mountains","19","2200-2600 m",4,17,1594.59459459459,1516.21621621622,12,78.3783783783784,5
"2148",164805,28412,2016-09-21,2016,"Wyoming Basin","18","1800-2200 m",3,18,5065.04585199403,4351.29575740064,14,713.750094593386,4
"2149",124835,8096,2003-07-10,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,3,13720.4301075269,13720.4301075269,3,0,0
"2150",120140,2945,2002-10-01,2002,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,7283.1541218638,3111.11111111111,13,4172.04301075269,6
"2151",143415,9515,2009-10-27,2009,"Wasatch and Uinta Mountains","19","1400-1800 m",2,17,1350.3355704698,1151.67785234899,13,198.657718120805,4
"2152",127656,2940,2005-10-11,2005,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,21621.6216216216,18871.5030820294,14,2750.11853959222,2
"2153",120324,4847,2002-09-27,2002,"Wyoming Basin","18","1800-2200 m",3,11,14559.1397849462,14559.1397849462,11,0,0
"2154",100448,9575,1993-09-02,1993,"Wasatch and Uinta Mountains","19",">2600 m",5,11,7161.29032258064,7161.29032258064,11,0,0
"2155",131325,26396,2004-06-08,2004,"Wyoming Basin","18","1400-1800 m",2,9,709.677419354839,700.716845878136,8,8.96057347670251,1
"2156",150171,5407,2012-06-28,2012,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,2107.52688172043,2021.50537634409,14,86.0215053763441,2
"2157",152911,3424,2014-08-25,2014,"Central Basin and Range","13","<1400 m",1,5,3210.81081081081,1243.24324324324,4,1967.56756756757,1
"2158",150227,23811,2013-01-03,2013,"Central Basin and Range","13","<1400 m",1,11,8726.52864708715,2708.23302840636,6,6018.29561868079,5
"2159",124381,3076,2002-06-18,2002,"Wasatch and Uinta Mountains","19","2200-2600 m",4,12,8881.72043010753,8838.70967741935,11,43.010752688172,1
"2160",168754,3444,2018-08-24,2018,"Central Basin and Range","13","1400-1800 m",2,20,1169.36936936937,634.234234234234,15,535.135135135135,5
"2161",170196,12066,2019-08-05,2019,"Colorado Plateaus","20","1400-1800 m",2,8,9378.78176684147,9292.34138189362,7,86.4403849478476,1
"2162",151475,2890,2013-09-05,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,20,3704.24558416684,2660.14045541605,16,1044.1051287508,4
"2163",127658,3236,2005-11-17,2005,"Wasatch and Uinta Mountains","19","2200-2600 m",4,7,16213.3333333333,16213.3333333333,7,0,0
"2164",120145,2801,2002-09-24,2002,"Central Basin and Range","13","<1400 m",1,14,2788.53046594982,939.068100358423,8,1849.4623655914,6
"2165",153493,15600,2014-09-02,2014,"Wasatch and Uinta Mountains","19",">2600 m",5,13,1559.21568627451,655.686274509804,11,903.529411764706,2
"2166",164328,19255,2017-06-27,2017,"Colorado Plateaus","20","1400-1800 m",2,7,857.52688172043,854.838709677419,6,2.68817204301075,1
"2167",171654,20066,2019-07-29,2019,"Colorado Plateaus","20","1400-1800 m",2,6,1603.89711581857,1497.64525641103,5,106.25185940754,1
"2168",126221,3083,2004-07-12,2004,"Wasatch and Uinta Mountains","19","2200-2600 m",4,14,3632.01911589008,3632.01911589008,14,0,0
"2169",153497,14593,2014-09-03,2014,"Wasatch and Uinta Mountains","19",">2600 m",5,15,1345.09803921569,521.56862745098,11,823.529411764706,4
"2170",157175,20456,2016-07-28,2016,"Wasatch and Uinta Mountains","19","1800-2200 m",3,14,1608.10810810811,1100,10,508.108108108108,4
"2171",147337,3217,2011-09-21,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,8,3048.64864864865,2998.1981981982,6,50.4504504504504,2
"2172",155306,3398,2015-08-24,2015,"Central Basin and Range","13","<1400 m",1,7,2819.91910146905,2445.21094147827,4,374.708159990776,3
"2173",124384,3080,2002-09-03,2002,"Wasatch and Uinta Mountains","19","2200-2600 m",4,16,3408.60215053763,3172.04301075269,14,236.559139784946,2
"2174",178651,28413,2021-06-15,2021,"Wyoming Basin","18","1800-2200 m",3,19,6623.65591397849,6250.89605734767,16,372.759856630824,3
"2175",144538,8083,2010-08-24,2010,"Wasatch and Uinta Mountains","19","2200-2600 m",4,13,1095.4954954955,1093.69369369369,12,1.8018018018018,1
"2176",120148,2956,2002-09-25,2002,"Wasatch and Uinta Mountains","19","1400-1800 m",2,14,2111.11111111111,1053.76344086022,12,1057.3476702509,2
"2177",153915,3127,2014-10-09,2014,"Colorado Plateaus","20","1800-2200 m",3,20,2407.20720720721,1311.71171171171,17,1095.4954954955,3
"2178",173559,21805,2020-08-02,2020,"Wyoming Basin","18","1800-2200 m",3,15,2489.24731182796,2225.8064516129,11,263.440860215054,4
"2179",178413,31262,2021-06-06,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,5602.15053763441,5494.62365591398,14,107.52688172043,2
"2180",150005,10998,2012-05-08,2012,"Wasatch and Uinta Mountains","19","2200-2600 m",4,21,3898.4126984127,3657.14285714286,18,241.269841269841,3
"2181",153503,14593,2014-10-09,2014,"Wasatch and Uinta Mountains","19",">2600 m",5,14,1720.0369562226,1349.22379423176,13,370.813161990847,1
"2182",124387,3080,2002-06-19,2002,"Wasatch and Uinta Mountains","19","2200-2600 m",4,21,10709.6774193548,9956.98924731183,15,752.688172043011,6
"2183",155369,21668,2014-09-18,2014,"Wasatch and Uinta Mountains","19","1800-2200 m",3,6,424.324324324324,424.324324324324,6,0,0
"2184",115118,2961,2000-10-11,2000,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,11413.3333333333,11306.6666666667,15,106.666666666667,1
"2185",143420,23198,2009-11-05,2009,"Central Basin and Range","13","<1400 m",1,6,2368,304,3,2064,3
"2186",151994,16347,2013-07-26,2013,"Central Basin and Range","13","1400-1800 m",2,6,2623.60074626866,1599.14712153518,5,1024.45362473348,1
"2187",173520,12245,2020-08-03,2020,"Colorado Plateaus","20","1800-2200 m",3,19,2445.09612251548,2439.88269794721,18,5.21342456826328,1
"2188",150233,12337,2012-10-24,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,32,804.915514592934,683.563748079877,23,121.351766513057,9
"2189",147345,3187,2011-08-16,2011,"Wasatch and Uinta Mountains","19","2200-2600 m",4,18,1231.08108108108,1166.21621621622,16,64.8648648648649,2
"2190",152926,3406,2014-08-26,2014,"Central Basin and Range","13","1400-1800 m",2,14,9924.32432432432,9275.67567567567,8,648.648648648649,6
"2191",127671,3370,2005-09-21,2005,"Colorado Plateaus","20","1800-2200 m",3,16,5316.87995124924,5286.41072516758,14,30.4692260816575,2
"2192",146302,3622,2010-07-20,2010,"Wasatch and Uinta Mountains","19",">2600 m",5,18,2332.43243243243,2278.37837837838,17,54.0540540540541,1
"2193",151512,2924,2013-08-15,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,19,12194.5945945946,4475.67567567568,13,7718.91891891892,6
"2194",197867,7101,2022-09-01,2022,"Colorado Plateaus","20","2200-2600 m",4,5,722.972972972973,722.972972972973,5,0,0
"2195",152959,7101,2014-06-12,2014,"Colorado Plateaus","20","2200-2600 m",4,15,505.405405405405,486.486486486486,13,18.9189189189189,2
"2196",151481,2894,2013-10-08,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,15,2140.54054054054,2084.32432432432,11,56.2162162162162,4
"2197",143423,23825,2009-09-28,2009,"Central Basin and Range","13","<1400 m",1,6,2052,1808,4,244,2
"2198",142523,3449,2009-10-07,2009,"Wasatch and Uinta Mountains","19",">2600 m",5,18,6414.41441441441,6414.41441441441,18,0,0
"2199",151998,21706,2013-07-30,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,22,3115.00533049041,3073.36087420043,21,41.6444562899787,1
"2200",158349,19248,2016-06-07,2016,"Colorado Plateaus","20","1400-1800 m",2,2,609.970674486804,609.970674486804,2,0,0
"2201",157190,12477,2016-09-29,2016,"Wasatch and Uinta Mountains","19","2200-2600 m",4,13,16088.8888888889,14977.7777777778,12,1111.11111111111,1
"2202",111833,10259,2000-03-31,2000,"Colorado Plateaus","20","1400-1800 m",2,12,914.956011730205,914.956011730205,12,0,0
"2203",151969,12271,2013-06-27,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,14,5512.5,5462.5,12,50,2
"2204",157087,6757,2015-06-27,2015,"Colorado Plateaus","20","1800-2200 m",3,11,487.781036168133,481.915933528837,8,5.86510263929619,3
"2205",147351,3171,2011-09-06,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,2618.91891891892,2618.91891891892,20,0,0
"2206",148327,9726,2011-09-21,2011,"Colorado Plateaus","20","1800-2200 m",3,13,1120.93660480757,1120.93660480757,13,0,0
"2207",146305,3707,2010-09-09,2010,"Colorado Plateaus","20","1400-1800 m",2,6,3279.55926676219,3261.03068333416,5,18.528583428035,1
"2208",173528,12254,2020-06-07,2020,"Colorado Plateaus","20","<1400 m",1,13,665.322580645161,580.645161290323,11,84.6774193548387,2
"2209",151970,23836,2013-07-03,2013,"Central Basin and Range","13","<1400 m",1,29,2656.25,2343.75,24,312.5,5
"2210",150017,23255,2012-06-12,2012,"Wasatch and Uinta Mountains","19","2200-2600 m",4,14,4037.27598566308,4037.27598566308,14,0,0
"2211",173493,5930,2020-06-22,2020,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,3081.88398756316,2985.73325560306,15,96.1507319600985,4
"2212",169054,10214,2018-06-27,2018,"Wyoming Basin","18","1800-2200 m",3,22,2175.62724014337,2132.6164874552,21,43.010752688172,1
"2213",151485,2898,2013-08-07,2013,"Wasatch and Uinta Mountains","19","1400-1800 m",2,18,4529.72972972973,4410.81081081081,16,118.918918918919,2
"2214",113995,23747,2000-07-20,2000,"Colorado Plateaus","20","<1400 m",1,11,2387.09677419355,2349.4623655914,10,37.6344086021505,1
"2215",129944,3373,2006-10-03,2006,"Colorado Plateaus","20","1400-1800 m",2,5,12996.1587708067,12996.1587708067,5,0,0
"2216",117328,3091,1998-11-03,1998,"Wasatch and Uinta Mountains","19","2200-2600 m",4,13,28301.0752688172,28301.0752688172,13,0,0
"2217",129946,2793,2006-09-26,2006,"Central Basin and Range","13","<1400 m",1,14,10417.7777777778,10328.8888888889,14,88.8888888888889,0
"2218",148369,9521,2011-09-16,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,759.459459459459,697.297297297297,19,62.1621621621622,1
"2219",164350,22495,2017-06-09,2017,"Central Basin and Range","13","1800-2200 m",3,12,7741.93548387097,7720.43010752688,12,21.505376344086,0
"2220",115142,2822,2000-10-18,2000,"Wasatch and Uinta Mountains","19","1400-1800 m",2,12,6133.33333333333,6044.44444444444,11,88.8888888888889,1
"2221",111892,23680,1999-07-19,1999,"Wasatch and Uinta Mountains","19","2200-2600 m",4,6,14176.3440860215,14176.3440860215,6,0,0
"2222",100389,5395,1993-06-28,1993,"Colorado Plateaus","20","1800-2200 m",3,10,3709.67741935484,3709.67741935484,10,0,0
"2223",133720,29967,2003-04-28,2003,"Colorado Plateaus","20","1400-1800 m",2,26,1038.70967741935,993.548387096774,24,45.1612903225806,2
"2224",173498,5939,2020-07-20,2020,"Central Basin and Range","13","1400-1800 m",2,14,7618.98343666697,6701.71024650313,10,917.273190163836,4
"2225",148370,11805,2011-09-09,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,925.675675675676,922.972972972973,14,2.7027027027027,2
"2226",124470,10345,2004-06-03,2004,"Colorado Plateaus","20","1800-2200 m",3,25,567.204301075269,565.860215053763,24,1.34408602150538,1
"2227",147678,11633,2011-10-25,2011,"Colorado Plateaus","20","1400-1800 m",2,14,924.324324324324,905.405405405405,11,18.9189189189189,3
"2228",129985,3198,2006-10-11,2006,"Wasatch and Uinta Mountains","19","1400-1800 m",2,18,3080,3053.33333333333,17,26.6666666666667,1
"2229",210686,42821,2022-10-05,2022,"Wasatch and Uinta Mountains","19","1400-1800 m",2,10,15689.213363632,2755.88647681671,6,12933.3268868153,4
"2230",126831,33779,2004-10-04,2004,"Southern Rockies","21",">2600 m",5,16,8693.33333333333,8693.33333333333,16,0,0
"2231",151974,5407,2013-07-11,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,1879.16666666667,1775,18,104.166666666667,4
"2232",170217,12065,2019-09-28,2019,"Colorado Plateaus","20","1400-1800 m",2,16,8475.67567567568,8194.5945945946,14,281.081081081081,2
"2233",147652,3414,2012-02-27,2012,"Wasatch and Uinta Mountains","19","1400-1800 m",2,7,12540.5405405405,12540.5405405405,7,0,0
"2234",164358,9457,2017-07-05,2017,"Central Basin and Range","13","1400-1800 m",2,16,1817.20430107527,1630.82437275986,14,186.379928315412,2
"2235",210653,42804,2022-08-29,2022,"Wasatch and Uinta Mountains","19","1800-2200 m",3,21,1249.72972972973,1193.51351351351,17,56.2162162162162,4
"2236",145926,16380,2010-10-06,2010,"Wasatch and Uinta Mountains","19","1400-1800 m",2,18,1176.57657657658,1046.84684684685,13,129.72972972973,5
"2237",152941,11803,2010-09-09,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,14,27469.5112106175,27426.4555504128,13,43.0556602047297,1
"2238",151979,23838,2013-07-16,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,23,1275,1250,19,25,4
"2239",145928,23198,2010-10-18,2010,"Central Basin and Range","13","<1400 m",1,6,6486.48648648649,1927.41312741313,2,4559.07335907336,4
"2240",152005,23836,2013-08-15,2013,"Central Basin and Range","13","<1400 m",1,10,2264.28571428571,125,6,2139.28571428571,4
