"","sampleId","siteId","labSplit","fieldSplit","customerAbbreviation","siteLongitude","siteLatitude","sampleDate","sampleType","sampleMethod","sampleMethodId","habitatName","habitatId","area","mesh","COMID","yr","sampleProp","tot_dens","richness","tot_abund","insect_dens","noninsect_dens","elev_m","elev_band","band_code","ecoCode","ecoName","insect_richness","noninsect_richness"
"2139",173609,7177,0.5,1,"USU-Bake",-111.8396759,41.75398254,2020-08-17,"Benthic","Surber net",26,"Reachwide","8",0.279,NA,664412,2020,0.5,2702.50896057348,6,377,774.193548387097,1928.31541218638,1371,"<1400 m",1,"13","Central Basin and Range",3,3
"2140",151521,3310,0.1563,1,"UDWQ",-111.49851,38.30901,2013-09-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4901355,2013,0.1563,3907.93864882157,10,452,3553.45748819837,354.481160623195,2098,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",9,1
"2141",171586,12200,0.5,1,"BLM-AIM",-109.152776,38.807975,2019-07-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,18369578,2019,0.5,1677.41935483871,12,624,1631.72043010753,45.6989247311828,1361,"<1400 m",1,"20","Colorado Plateaus",11,1
"2142",127698,3029,0.1465,1,"UDWQ",-110.185278,39.411944,2005-10-21,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,3897919,2005,0.1465,13151.3083048919,9,578,13151.3083048919,0,1767,"1400-1800 m",2,"20","Colorado Plateaus",9,0
"2143",168177,15601,0.2188,1,"USFS-R6-Ashl",-109.99984,40.84883,2018-09-24,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,10039744,2018,0.2188,1983.62703522814,13,444,1836.19529612335,147.431739104795,3070,">2600 m",5,"19","Wasatch and Uinta Mountains",11,2
"2144",148502,9515,1,1,"SLCWPRP",-111.7959,40.709812,2011-09-02,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389462,2011,1,1084.375,10,1388,1028.125,56.25,1464,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",8,2
"2145",124732,4742,1,1,"USFS-R6-Fish",-112.3019,38.1564,2003-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,10814984,2003,1,2566.3082437276,10,716,2566.3082437276,0,1924,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",10,0
"2146",185447,2810,0.75,1,"UDWQ",-111.83979,41.71595,2021-08-07,"Benthic","Kick net",16,"Riffle","36",0.74,NA,664510,2021,0.75,603.603603603604,24,335,318.918918918919,284.684684684685,1370,"<1400 m",1,"13","Central Basin and Range",15,9
"2147",155906,30696,1,1,"BLM-AIM",-113.850258,39.696489,2015-06-12,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,10682730,2015,1,317.693059628543,15,325,306.9403714565,10.752688172043,1494,"1400-1800 m",2,"13","Central Basin and Range",14,1
"2148",124733,4742,0.5,1,"USFS-R6-Fish",-112.3019,38.1564,2003-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,10814984,2003,0.5,4107.52688172043,7,573,4107.52688172043,0,1924,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",7,0
"2149",124734,4742,1,1,"USFS-R6-Fish",-112.3019,38.1564,2003-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,10814984,2003,1,2039.42652329749,11,569,2039.42652329749,0,1924,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",11,0
"2150",123537,20707,0.25,1,"R04F10A-2",-111.191,39.6821,2004-10-18,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,500,3906525,2004,0.25,6422.93906810036,21,448,5978.49462365591,444.444444444444,2570,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",20,1
"2151",124723,20365,0.75,1,"USFS-R6-Fish",-111.5385,38.9355,2003-08-18,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3505701,2003,0.75,3015.53166069295,11,631,3015.53166069295,0,2219,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",11,0
"2152",152918,3397,0.0781,1,"Biowest",-111.877944,40.791861,2014-08-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2014,0.0781,10243.2778489117,19,592,7578.64138145828,2664.63646745337,1442,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",16,3
"2153",147000,22723,0.25,1,"NAMC",-111.42274,41.9857,2009-10-07,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,4473189,2009,0.25,2654.05405405405,18,491,2502.7027027027,151.351351351351,1857,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",14,4
"2154",149873,20024,0.125,1,"UDWQ",-111.601491,41.772232,2012-11-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664366,2012,0.125,8043.24324324324,22,744,4043.24324324324,4000,1728,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",20,2
"2155",124385,3076,0.3125,1,"R04F18A",-111.1764,40.1179,2002-09-03,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,11964943,2002,0.3125,14451.6129032258,12,420,14451.6129032258,0,2332,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",12,0
"2156",156543,3423,0.25,0.5,"UDWQ",-111.8796,40.7051,2015-07-30,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389480,2015,0.125,5567.56756756757,9,515,735.135135135135,4832.43243243243,1303,"<1400 m",1,"13","Central Basin and Range",3,6
"2157",151531,3372,0.1563,1,"UDWQ",-109.461417,39.232417,2013-07-15,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,2521046,2013,0.1563,5308.57152738151,9,614,5222.11270771731,86.458819664194,1828,"1800-2200 m",3,"20","Colorado Plateaus",7,2
"2158",146127,9925,0.1875,1,"NPS-SCPN",-110.9836667,37.43476667,2010-09-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.25,NA,3279233,2010,0.1875,6485.33333333333,6,304,6485.33333333333,0,1189,"<1400 m",1,"20","Colorado Plateaus",6,0
"2159",150175,23813,0.125,1,"SLCWPRP",-111.62302,40.581777,2012-07-03,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,10389666,2012,0.125,5838.70967741936,15,543,4989.24731182796,849.462365591398,2776,">2600 m",5,"19","Wasatch and Uinta Mountains",13,2
"2160",170202,11634,0.5,1,"NAMC",-113.06453,37.30179,2019-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10023610,2019,0.5,1829.72972972973,21,677,1635.13513513514,194.594594594595,1567,"1400-1800 m",2,"20","Colorado Plateaus",18,3
"2161",141618,2818,0.125,1,"UDWQ",-111.9166667,41.66666667,2008-10-13,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,666218,2008,0.125,5070.27027027027,10,469,3935.13513513513,1135.13513513514,1359,"<1400 m",1,"13","Central Basin and Range",8,2
"2162",156378,3081,0.3438,1,"UDWR-SLC",-111.18667,40.238056,2013-09-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,11964793,2013,0.3438,1996.76115906482,15,508,864.739084634373,1132.02207443045,2324,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",10,5
"2163",146217,7101,0.5625,1,"Stantec",-111.167778,39.45972061,2010-09-24,"Benthic","Kick net",16,"Reachwide","8",0.465,NA,4876321,2010,0.5625,1846.59498207885,23,483,1628.67383512545,217.921146953405,2400,"2200-2600 m",4,"20","Colorado Plateaus",20,3
"2164",152022,21786,1,1,"SLCWPRP",-111.835,40.8135,2013-06-24,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389298,2013,1,271.09375,24,347,255.46875,15.625,1628,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",19,5
"2165",142549,2931,0.0625,1,"UDWQ",-111.97823,41.2341,2009-10-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10274376,2009,0.0625,18983.7837837838,14,878,4000,14983.7837837838,1312,"<1400 m",1,"13","Central Basin and Range",11,3
"2166",171593,13375,0.75,1,"BLM-AIM",-109.518536,37.969288,2019-07-10,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3381445,2019,0.75,1224.01433691756,10,683,1224.01433691756,0,1938,"1800-2200 m",3,"20","Colorado Plateaus",10,0
"2167",140260,2958,0.0625,1,"UDWQ",-111.505556,41.029722,2007-09-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,10090792,2007,0.0625,9535.13513513513,26,441,9124.32432432432,410.810810810811,1619,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",20,6
"2168",151992,3416,0.125,1,"SLCWPRP",-111.8133,40.7128,2013-07-26,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389462,2013,0.125,2487.5,5,398,1831.25,656.25,1410,"1400-1800 m",2,"13","Central Basin and Range",3,2
"2169",151535,3035,0.2813,1,"UDWQ",-110.4322222,39.77555556,2013-07-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,3896229,2013,0.2813,2493.2504491694,13,519,2406.77933532537,86.4711138440253,1989,"1800-2200 m",3,"20","Colorado Plateaus",10,3
"2170",123773,9121,0.125,1,"USU-Hawk",-111.878,40.705,2003-06-13,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10389480,2003,0.125,5268.81720430108,23,490,3215.05376344086,2053.76344086022,1305,"<1400 m",1,"13","Central Basin and Range",19,4
"2171",140227,3349,0.17185,1,"UDWQ",-109.39751,38.4801,2007-10-24,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,3379335,2007,0.17185,4600.17771626733,14,585,4521.54219974994,78.6355165173902,1680,"1400-1800 m",2,"20","Colorado Plateaus",13,1
"2172",150203,23825,0.25,1,"SLCWPRP",-111.86094,40.667917,2012-10-05,"Benthic","Kick net",16,"Targeted Riffle","10",0.651,NA,10389524,2012,0.25,4073.73271889401,10,663,2138.24884792627,1935.48387096774,1318,"<1400 m",1,"13","Central Basin and Range",4,6
"2173",148533,19122,0.1875,1,"SLCWPRP",-111.71142,40.688919,2011-10-21,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389494,2011,0.1875,1787.5,19,429,1375,412.5,2020,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",17,2
"2174",152024,12394,1,1,"SLCWPRP",-111.88404,40.780453,2013-06-12,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389370,2013,1,428.90625,12,549,407.8125,21.09375,1385,"<1400 m",1,"13","Central Basin and Range",8,4
"2175",141622,3438,1,1,"UDWQ",-111.6797222,40.57472222,2008-10-09,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389672,2008,1,620.27027027027,16,459,612.162162162162,8.10810810810811,2344,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",14,2
"2176",120167,16297,0.25,1,"UDWQ",-112.5715,37.7542,2002-09-11,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,300,10819294,2002,0.25,8086.02150537634,13,564,8086.02150537634,0,2376,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",13,0
"2177",153903,3153,0.25,1,"UDWQ",-110.3193,40.91365,2014-07-31,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10038028,2014,0.25,2805.40540540541,22,519,2762.16216216216,43.2432432432432,2883,">2600 m",5,"19","Wasatch and Uinta Mountains",20,2
"2178",151480,2948,0.07,1,"UDWQ",-111.704583,41.0525,2013-10-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10274894,2013,0.07,9633.20463320463,15,499,8030.88803088803,1602.3166023166,1535,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",12,3
"2179",148279,3207,0.0625,1,"UDWQ",-112.435533,37.85955,2011-11-09,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10817146,2011,0.0625,8281.08108108108,8,383,8259.45945945946,21.6216216216216,1990,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",7,1
"2180",144299,3411,0.09375,1,"UDWQ",-111.8265,40.7665,2010-08-04,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389446,2010,0.09375,6212.61261261261,20,431,6140.54054054054,72.0720720720721,1523,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",18,2
"2181",131201,18002,0.75,1,"USFS-PIBO",-111.564327,41.836811,2006-09-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,664218,2006,0.75,1118.27956989247,18,624,1116.48745519713,1.7921146953405,1893,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",18,0
"2182",113646,5157,0.5,1,"USFS-R6-Fish",-112.5201,38.2121,1999-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.116,250,1216177,1999,0.5,7568.96551724138,18,439,7517.24137931034,51.7241379310345,2282,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",17,1
"2183",155499,12477,0.0625,1,"Biowest",-111.180406,39.681794,2015-10-01,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,3906525,2015,0.0625,9037.83783783784,17,418,6075.67567567568,2962.16216216216,2534,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",16,1
"2184",164785,9727,0.25,1,"BLM-AIM",-109.8178333,40.5550333,2016-06-23,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,11977625,2016,0.25,2596.77419354839,23,483,2596.77419354839,0,2177,"1800-2200 m",3,"20","Colorado Plateaus",23,0
"2185",128453,6141,0.3125,1,"Cirrus",-111.1189,39.4125,2006-10-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,4876379,2006,0.3125,1918.27956989247,13,446,1918.27956989247,0,2147,"1800-2200 m",3,"20","Colorado Plateaus",13,0
"2186",151541,3015,0.2813,1,"UDWQ",-110.868359,39.704318,2013-11-13,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,3907913,2013,0.2813,1960.01191379791,13,408,1945.60006149057,14.4118523073376,1811,"1800-2200 m",3,"20","Colorado Plateaus",12,1
"2187",153395,23560,0.0938,1,"Biowest",-111.30524,39.67301,2014-07-22,"Benthic","Kick net",16,"Reachwide","8",1.02,NA,3907369,2014,0.0938,6480.20402190727,20,620,2027.67674233873,4452.52727956854,2630,">2600 m",5,"19","Wasatch and Uinta Mountains",14,6
"2188",134932,11208,0.125,1,"SWCA",-111.5179056,40.72089722,2008-10-03,"Benthic","Kick net",16,"Targeted Riffle","10",0.72,500,10276860,2008,0.125,6622.22222222222,15,596,5033.33333333333,1588.88888888889,1946,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",11,4
"2189",153952,3397,0.0625,1,"Biowest",-111.877944,40.791861,2015-04-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2015,0.0625,6659.45945945946,17,308,4756.75675675676,1902.7027027027,1442,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",15,2
"2190",169871,10168,0.0625,1,"NAMC",-109.4226074,40.909832,2019-04-01,"Benthic","Hess net",13,"Targeted Riffle","10",0.688,NA,10040950,2019,0.0625,16302.3255813954,3,701,581.395348837209,15720.9302325581,1724,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",2,1
"2191",145272,20477,1,1,"USU-Budy",-110.3712,38.8566,2010-07-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.7688,NA,4879781,2010,1,645.161290322581,2,496,645.161290322581,0,1282,"<1400 m",1,"20","Colorado Plateaus",2,0
"2192",111853,10279,0.125,1,"BLM-UT-Gran",-111.336,38.1023,2000-03-27,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,4901115,2000,0.125,4193.54838709677,20,390,4182.79569892473,10.752688172043,2646,">2600 m",5,"19","Wasatch and Uinta Mountains",19,1
"2193",169873,10171,0.125,1,"NAMC",-109.327301,40.90999985,2019-04-01,"Benthic","Hess net",13,"Targeted Riffle","10",0.688,NA,10040982,2019,0.125,6558.13953488372,10,564,3500,3058.13953488372,1700,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",7,3
"2194",176901,3033,0.125,1,"UDWQ",-110.6099625,39.82445145,2020-09-30,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,3896093,2020,0.125,4508.10810810811,17,417,4400,108.108108108108,2383,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",15,2
"2195",153956,3425,1,1,"Biowest",-111.825534,40.695537,2015-04-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10390260,2015,1,558.108108108108,13,413,502.702702702703,55.4054054054054,1407,"1400-1800 m",2,"13","Central Basin and Range",7,6
"2196",124752,11413,0.25,1,"USFS-R6-Fish",-111.5295,38.6003,2003-10-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,4900165,2003,0.25,6451.61290322581,10,450,6451.61290322581,0,2873,">2600 m",5,"19","Wasatch and Uinta Mountains",10,0
"2197",119718,9569,0.0938,1,"BLM-UT-Rich",-111.4176,38.2797,2002-07-31,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,4900793,2002,0.0938,6863.72286035262,12,479,6677.44228167916,186.280578673453,2051,"1800-2200 m",3,"20","Colorado Plateaus",9,3
"2198",127404,11176,1,1,"USFS-R6-405",-112.285833,37.533611,2004-10-01,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,10808969,2004,1,5591.39784946237,8,520,5591.39784946237,0,2432,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",8,0
"2199",155887,30519,0.5625,1,"BLM-AIM",-109.473856,39.251892,2015-08-22,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,2521542,2015,0.5625,1120.8862821766,6,645,1120.8862821766,0,1917,"1800-2200 m",3,"20","Colorado Plateaus",6,0
"2200",127724,3228,0.25,1,"UDWQ",-112.1005,37.740556,2005-11-17,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10807861,2005,0.25,8053.33333333333,5,604,8053.33333333333,0,2287,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",5,0
"2201",141364,20453,0.625,1,"USFS-R6-Fish",-111.4659586,38.3747425,2007-10-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.278709,250,4900697,2007,0.625,2600.56187636567,12,453,2589.08036697774,11.4815093879279,2662,">2600 m",5,"19","Wasatch and Uinta Mountains",11,1
"2202",152003,23814,0.75,1,"SLCWPRP",-111.757538,40.570967,2013-08-13,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10390276,2013,0.75,410.416666666667,21,394,404.166666666667,6.25,1753,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",19,2
"2203",127657,2825,0.2578,1,"UDWQ",-111.745,41.518889,2005-10-05,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,666228,2005,0.2578,6413.24023791053,18,496,6193.43160072408,219.808637186449,1635,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",16,2
"2204",147332,3246,0.125,1,"UDWQ",-111.9129181,37.97525024,2011-06-15,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10809145,2011,0.125,6972.97297297297,18,645,5308.10810810811,1664.86486486487,2654,">2600 m",5,"19","Wasatch and Uinta Mountains",17,1
"2205",152912,3425,0.125,1,"Biowest",-111.825534,40.695537,2014-08-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10390260,2014,0.125,7243.24324324324,11,670,6756.75675675676,486.486486486487,1407,"1400-1800 m",2,"13","Central Basin and Range",5,6
"2206",170218,12066,0.0781,1,"NAMC",-113.15097,37.414579,2019-09-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10022912,2019,0.0781,11489.0819116171,11,664,11367.9620721874,121.119839429699,1632,"1400-1800 m",2,"20","Colorado Plateaus",10,1
"2207",157118,10419,0.2813,1,"BLM-AIM",-111.414863,37.81793,2014-09-20,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3277833,2014,0.2813,1900.82423491825,14,547,1817.42426848673,83.3999664315135,1741,"1400-1800 m",2,"20","Colorado Plateaus",11,3
"2208",171149,2988,0.5,1,"UDWQ",-111.11712,39.40876,2019-10-08,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4876383,2019,0.5,1672.97297297297,11,619,1672.97297297297,0,2092,"1800-2200 m",3,"20","Colorado Plateaus",11,0
"2209",153893,3136,0.125,1,"UDWQ",-111.0244,40.12715,2014-10-06,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,11964915,2014,0.125,4075.67567567568,16,377,3481.08108108108,594.594594594595,2248,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",14,2
"2210",120364,9081,1,1,"USU-Hawk",-113.795,39.8589,2002-06-16,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10683128,2002,1,575.268817204301,23,428,575.268817204301,0,1554,"1400-1800 m",2,"13","Central Basin and Range",23,0
"2211",164702,13353,0.3125,1,"BLM-AIM",-109.604444,37.986251,2017-06-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3381401,2017,0.3125,2593.54838709677,6,603,2589.24731182796,4.3010752688172,1742,"1400-1800 m",2,"20","Colorado Plateaus",5,1
"2212",118850,3176,1,1,"UDWQ",-112.1656,39.5867,2002-04-02,"Benthic","Hess net",13,"Targeted Riffle","10",0.279,500,1197480,2002,1,1136.20071684588,7,317,1129.03225806452,7.16845878136201,1484,"1400-1800 m",2,"13","Central Basin and Range",5,2
"2213",150593,3398,1,1,"Biowest",-111.8848,40.7785,2013-08-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2013,1,597.297297297297,4,442,595.945945945946,1.35135135135135,1370,"<1400 m",1,"13","Central Basin and Range",4,0
"2214",171604,20846,0.125,1,"BLM-AIM",-114.044406,37.46869,2019-06-03,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,4909714,2019,0.125,4827.95698924731,5,449,4784.94623655914,43.010752688172,1452,"1400-1800 m",2,"13","Central Basin and Range",4,1
"2215",153904,3155,0.25,0.5,"UDWQ",-109.61205,40.87354,2014-10-07,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10039534,2014,0.125,5308.10810810811,30,491,5081.08108108108,227.027027027027,1945,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",25,5
"2216",150015,23255,0.1875,1,"USU-Crow",-111.1132696,40.22392196,2012-05-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.84,NA,11964829,2012,0.1875,2539.68253968254,12,400,2539.68253968254,0,2329,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",12,0
"2217",120226,6019,1,1,"USFS-R6-405",-111.8947,37.9592,2002-08-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,10809157,2002,1,6591.39784946237,12,613,6473.11827956989,118.279569892473,2920,">2600 m",5,"19","Wasatch and Uinta Mountains",11,1
"2218",140324,4720,0.0625,1,"NAMC",-111.331277,41.578191,2008-08-25,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,7879620,2008,0.0625,13102.7027027027,22,606,12670.2702702703,432.432432432432,2045,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",19,3
"2219",120147,2787,0.4063,1,"UDWQ",-112.0369,41.92,2002-09-24,"Benthic","Hess net",13,"Targeted Riffle","10",0.279,30,946010085,2002,0.4063,4278.49188894976,13,485,2699.41962478067,1579.07226416909,1465,"1400-1800 m",2,"13","Central Basin and Range",8,5
"2220",120227,6019,0.5,1,"USFS-R6-405",-111.8947,37.9592,2002-08-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,10809157,2002,0.5,16989.247311828,13,790,14709.6774193548,2279.56989247312,2920,">2600 m",5,"19","Wasatch and Uinta Mountains",12,1
"2221",170181,12066,0.625,1,"NAMC",-113.15097,37.414579,2019-06-22,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10022912,2019,0.625,1418.37837837838,6,656,1401.08108108108,17.2972972972973,1632,"1400-1800 m",2,"20","Colorado Plateaus",5,1
"2222",171609,5941,0.4375,1,"BLM-AIM",-112.553788,38.213235,2019-06-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,1215381,2019,0.4375,2015.36098310292,7,656,2009.21658986175,6.14439324116743,2113,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",6,1
"2223",148521,23825,0.125,1,"SLCWPRP",-111.86094,40.667917,2011-10-11,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389524,2011,0.125,2062.5,4,330,1975,87.5,1318,"<1400 m",1,"13","Central Basin and Range",2,2
"2224",116646,11552,0.25,1,"NAMC",-111.6618,41.6207,2001-09-22,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,664780,2001,0.25,1720.43010752688,15,320,1693.54838709677,26.8817204301075,1615,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",14,1
"2225",148447,3426,0.125,1,"UDWQ",-111.782775,40.68924,2012-05-29,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10390260,2012,0.125,5210.81081081081,25,482,5048.64864864865,162.162162162162,1560,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",21,4
"2226",127665,3623,0.0625,1,"UDWQ",-111.316389,39.643889,2005-10-03,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,3907369,2005,0.0625,61760,7,1158,11040,50720,2731,">2600 m",5,"19","Wasatch and Uinta Mountains",5,2
"2227",133758,29975,0.0833,1,"USU-Hawk",-111.869,41.7058,2003-09-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664528,2003,0.0833,8906.78852186036,27,552,8180.69163149131,726.096890369051,1358,"<1400 m",1,"13","Central Basin and Range",20,7
"2228",120238,12151,0.125,1,"USFS-R6-405",-112.6442,37.6286,2002-06-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,10818026,2002,0.125,36473.1182795699,10,424,36473.1182795699,0,2431,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",10,0
"2229",129992,3043,0.5,1,"UDWQ",-109.225722,39.548556,2006-10-04,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,5311434,2006,0.5,2573.33333333333,15,386,2353.33333333333,220,2080,"1800-2200 m",3,"20","Colorado Plateaus",14,1
"2230",150217,23198,0.1563,1,"SLCWPRP",-111.88329,40.676392,2012-11-16,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,10389524,2012,0.1563,5202.63623167468,6,605,206.385569520979,4996.2506621537,1305,"<1400 m",1,"13","Central Basin and Range",3,3
"2231",146406,3405,0.75,1,"UDWQ",-111.84743,40.74614,2011-07-07,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389446,2011,0.75,754.954954954955,5,419,744.144144144144,10.8108108108108,1400,"1400-1800 m",2,"13","Central Basin and Range",4,1
"2232",140249,3378,0.1875,1,"UDWQ",-113.8733333,39.73416667,2007-10-18,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,10683178,2007,0.1875,4201.8018018018,22,583,4129.72972972973,72.0720720720721,1764,"1400-1800 m",2,"13","Central Basin and Range",18,4
"2233",148300,30718,1,1,"BLM-AIM",-109.53855,38.01078333,2011-08-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,3380455,2011,1,409.459459459459,8,303,409.459459459459,0,1816,"1800-2200 m",3,"20","Colorado Plateaus",8,0
"2234",176881,3534,0.375,1,"UDWQ",-111.5931778,40.5384903,2020-07-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10326581,2020,0.375,1974.77477477477,20,548,1924.32432432432,50.4504504504504,2362,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",17,3
