"","siteId","yr","richness_xbar","abund_xbar","density_xbar","labSplit","fieldSplit","area","mesh","siteLatitude","siteLongitude","COMID","ecoCode","ecoName"
"2855",18005,2013,37,689,4255.39799397203,0.2188,1,0.74,NA,41.835883,-111.566126,664218,"19","Wasatch and Uinta Mountains"
"2856",18005,2015,30,513,1386.48648648649,0.5,1,0.74,NA,41.835883,-111.566126,664218,"19","Wasatch and Uinta Mountains"
"2857",18006,2006,27,681,915.322580645161,1,1,0.744,500,41.828421,-111.577983,664242,"19","Wasatch and Uinta Mountains"
"2858",18006,2013,40,694,3751.35135135135,0.25,1,0.74,NA,41.828421,-111.577983,664242,"19","Wasatch and Uinta Mountains"
"2859",18006,2015,32,499,2697.2972972973,0.25,1,0.74,NA,41.828421,-111.577983,664242,"19","Wasatch and Uinta Mountains"
"2860",18007,2006,34,735,1317.20430107527,0.75,1,0.744,500,41.826148,-111.575253,664242,"19","Wasatch and Uinta Mountains"
"2861",18007,2013,33,701,7578.37837837838,0.125,1,0.74,NA,41.826148,-111.575253,664242,"19","Wasatch and Uinta Mountains"
"2862",18007,2015,36,643,1737.83783783784,0.5,1,0.74,NA,41.826148,-111.575253,664242,"19","Wasatch and Uinta Mountains"
"2863",18590,2004,30,624,5112.13517665131,0.4375,1,0.279,500,39.564,-111.7631,1198466,"19","Wasatch and Uinta Mountains"
"2864",18594,1999,26.5,372.5,1485.21505376344,0.375,1,0.744,500,37.9792,-111.6553,3277521,"19","Wasatch and Uinta Mountains"
"2865",18594,2010,33,713,7708.10810810811,0.125,1,0.74,500,37.9792,-111.6553,3277521,"19","Wasatch and Uinta Mountains"
"2866",18605,2007,28.5,647.5,4461.38650502342,0.53125,1,0.278709,NA,38.41654444,-112.3083306,3507175,"19","Wasatch and Uinta Mountains"
"2867",18606,2007,33.25,589.75,3027.26956333406,0.734375,1,0.278709,250,38.41153333,-112.3317944,3507175,"19","Wasatch and Uinta Mountains"
"2868",18607,2007,37.3333333333333,713.333333333333,6272.09343397195,0.4375,1,0.278709,250,38.40210556,-112.3561917,3507205,"19","Wasatch and Uinta Mountains"
"2869",18608,2007,27.3333333333333,669,4158.97174882353,0.625,1,0.278709,250,38.39086667,-112.3865722,3507231,"19","Wasatch and Uinta Mountains"
"2870",18610,1995,19.6666666666667,363.333333333333,25189.9641577061,0.166666666666667,1,0.093,NA,37.9,-111.75,3278565,"19","Wasatch and Uinta Mountains"
"2871",18611,1995,21.6666666666667,434.333333333333,18681.0035842294,0.25,1,0.093,NA,37.9,-111.75,3278565,"19","Wasatch and Uinta Mountains"
"2872",18613,1998,19,313,12703.4482758621,0.375,1,0.116,250,38.5007,-112.5703,1213155,"19","Wasatch and Uinta Mountains"
"2873",18614,2002,31.3333333333333,720.666666666667,21225.8064516129,0.416666666666667,1,0.093,250,38.2367,-111.5992,4900891,"19","Wasatch and Uinta Mountains"
"2874",18614,2010,34,595,804.054054054054,1,1,0.74,500,38.2367,-111.5992,4900891,"19","Wasatch and Uinta Mountains"
"2875",18615,2002,35,728,12872.6403823178,0.625,1,0.093,250,38.2028,-111.5672,4900935,"19","Wasatch and Uinta Mountains"
"2876",18615,2010,30,754,10868.4684684685,0.09375,1,0.74,500,38.2028,-111.5672,4900935,"19","Wasatch and Uinta Mountains"
"2877",18622,2001,28.6666666666667,706.333333333333,4852.48904818797,0.614583333333333,1,0.279,250,37.9608,-111.6509,3277521,"19","Wasatch and Uinta Mountains"
"2878",18625,2001,37.6666666666667,764,4730.78454798885,0.604166666666667,1,0.279,250,37.9717,-111.6511,3277521,"19","Wasatch and Uinta Mountains"
"2879",18626,2004,28.5,390.25,1398.74551971326,1,1,0.279,250,39.034783,-112.216167,1201326,"19","Wasatch and Uinta Mountains"
"2880",18627,2004,23.3333333333333,268.666666666667,962.962962962963,1,1,0.279,250,39.023383,-112.188417,1201342,"19","Wasatch and Uinta Mountains"
"2881",18628,1996,29,329,1563.91875746714,0.40625,1,0.558,250,40.9035,-109.4037,10040952,"19","Wasatch and Uinta Mountains"
"2882",18666,1995,9.33333333333333,48,516.129032258065,1,1,0.093,NA,38.2,-111.07,4900963,"20","Colorado Plateaus"
"2883",18670,1999,24.5,326,1752.68817204301,0.25,1,0.744,500,38.1024,-111.3369,4901115,"19","Wasatch and Uinta Mountains"
"2884",18710,1999,31,520.333333333333,10964.7593785525,0.420833333333333,1,0.116,250,38.5018,-112.5817,1213155,"19","Wasatch and Uinta Mountains"
"2885",18710,2005,30,442.666666666667,1586.61887694146,1,1,0.279,250,38.5018,-112.5817,1213155,"19","Wasatch and Uinta Mountains"
"2886",18711,1999,29.3333333333333,540.333333333333,17578.5573963435,0.270866666666667,1,0.116,250,38.5007,-112.5703,1213155,"19","Wasatch and Uinta Mountains"
"2887",18711,2005,23,459.333333333333,1896.05734767025,0.916666666666667,1,0.279,250,38.5007,-112.5703,1213155,"19","Wasatch and Uinta Mountains"
"2888",18712,2014,23,612,3200,0.1875,1,1.02,NA,39.78413,-111.18172,3906447,"19","Wasatch and Uinta Mountains"
"2889",19096,2004,28,626,5383.22360500554,0.1563,1,0.744,250,41.65922165,-111.2703629,7879466,"18","Wyoming Basin"
"2890",19096,2012,35,632,1952.12355212355,0.4375,1,0.74,NA,41.65922165,-111.2703629,7879466,"18","Wyoming Basin"
"2891",19096,2019,36.5,699.5,6315.31531531532,0.1875,1,0.74,NA,41.65922165,-111.2703629,7879466,"18","Wyoming Basin"
"2892",19097,2004,25,627,2247.31182795699,0.375,1,0.744,250,41.659306,-111.269333,7879502,"18","Wyoming Basin"
"2893",19098,2003,30.6666666666667,897.666666666667,10647.550776583,0.333333333333333,1,0.279,250,38.6312,-112.3966,3504229,"19","Wasatch and Uinta Mountains"
"2894",19100,2011,36,735,6922.25311371489,0.1719,1,0.743224,NA,38.5822946,-112.3884883,3504319,"19","Wasatch and Uinta Mountains"
"2895",19100,2014,25,575,12432.4324324324,0.0625,1,0.74,NA,38.5822946,-112.3884883,3504319,"19","Wasatch and Uinta Mountains"
"2896",19122,2009,39,639,5112,0.0625,1,2,500,40.688919,-111.71142,10389494,"19","Wasatch and Uinta Mountains"
"2897",19122,2010,42,687,10802.9484029484,0.0859375,1,0.74,NA,40.688919,-111.71142,10389494,"19","Wasatch and Uinta Mountains"
"2898",19122,2011,36,785,3270.83333333333,0.1875,1,1.28,NA,40.688919,-111.71142,10389494,"19","Wasatch and Uinta Mountains"
"2899",19122,2012,38,686,9829.88284384529,0.0938,1,0.744,NA,40.688919,-111.71142,10389494,"19","Wasatch and Uinta Mountains"
"2900",19122,2013,28,645,4031.25,0.125,1,1.28,NA,40.688919,-111.71142,10389494,"19","Wasatch and Uinta Mountains"
"2901",19159,1998,21,218,2741.93548387097,0.916666666666667,1,0.093,280,40.5701,-111.7413,10389722,"19","Wasatch and Uinta Mountains"
"2902",19185,2002,12.6666666666667,132.333333333333,1422.93906810036,1,1,0.093,1000,39.7989,-110.9233,3907719,"19","Wasatch and Uinta Mountains"
"2903",19201,2016,20,367,493.279569892473,1,1,0.744,NA,39.30003,-110.073893,3897735,"20","Colorado Plateaus"
"2904",19202,2016,16,180,241.935483870968,1,1,0.744,NA,39.099841,-111.030219,4876861,"20","Colorado Plateaus"
"2905",19203,2016,15,626,841.397849462366,1,1,0.744,NA,39.678245,-110.6243,3908033,"20","Colorado Plateaus"
"2906",19205,2017,13.5,581,1036.28500998767,0.81625,1,0.744,NA,39.621184,-110.670834,3908211,"20","Colorado Plateaus"
"2907",19209,2017,39,693,1490.32258064516,0.625,1,0.744,NA,39.421914,-110.202248,3897617,"20","Colorado Plateaus"
"2908",19219,2000,10.3333333333333,110,1182.79569892473,1,1,0.093,280,40.6028,-111.0748,10373610,"19","Wasatch and Uinta Mountains"
"2909",19220,1995,26,1206,25935.4838709677,0.25,1,0.186,250,40.4033,-111.5289,10375896,"19","Wasatch and Uinta Mountains"
"2910",19220,1996,13,911.5,9974.91039426523,0.15625,1,0.558,250,40.4033,-111.5289,10375896,"19","Wasatch and Uinta Mountains"
"2911",19221,1996,14,609.5,11240.1433691756,0.09375,1,0.558,250,40.5934,-111.4297,10373670,"19","Wasatch and Uinta Mountains"
"2912",19223,1999,15.4,504.8,27115.0537634409,0.268,1,0.093,280,40.5,-111.4425,10375594,"19","Wasatch and Uinta Mountains"
"2913",19224,1999,12.8,375.6,17137.2759856631,0.349,1,0.093,280,40.5333,-111.435,10373836,"19","Wasatch and Uinta Mountains"
"2914",19225,1999,15.8,426.4,11891.3978494624,0.45,1,0.093,280,40.5667,-111.4237,10373684,"19","Wasatch and Uinta Mountains"
"2915",19226,1999,17.1,357,7915.05376344086,0.65,1,0.093,280,40.6,-111.4237,10373626,"19","Wasatch and Uinta Mountains"
"2916",19228,2005,1,1,10.752688172043,1,1,0.093,500,40.2366,-111.7388,10329237,"13","Central Basin and Range"
"2917",19231,2016,6,113,110.459433040078,1,1,1.023,NA,38.572696,-110.967624,4895215,"20","Colorado Plateaus"
"2918",19232,2016,3,4,3.91006842619746,1,1,1.023,NA,39.051589,-110.619823,4878147,"20","Colorado Plateaus"
"2919",19235,2017,23,205,62.1212121212121,1,1,3.3,NA,39.524044,-110.031064,3896863,"20","Colorado Plateaus"
"2920",19236,2016,3,26,25.4154447702835,1,1,1.023,NA,39.014832,-110.479315,4878361,"20","Colorado Plateaus"
"2921",19237,2017,19,347,466.397849462366,1,1,0.744,NA,39.25011826,-110.2752914,3910869,"20","Colorado Plateaus"
"2922",19237,2018,5,622,810.68752036494,0.75,1,1.023,NA,39.25011826,-110.2752914,3910869,"20","Colorado Plateaus"
"2923",19237,2021,1,3,4.03225806451613,1,1,0.744,NA,39.25011826,-110.2752914,3910869,"20","Colorado Plateaus"
"2924",19238,2016,16,552,741.935483870968,1,1,0.744,NA,39.090379,-110.723051,4878095,"20","Colorado Plateaus"
"2925",19241,2016,14,206,276.881720430108,1,1,0.744,NA,39.083537,-110.690686,4878095,"20","Colorado Plateaus"
"2926",19243,2016,10,51,49.8533724340176,1,1,1.023,NA,38.760083,-110.132421,4879797,"20","Colorado Plateaus"
"2927",19244,2017,23,365,490.591397849462,1,1,0.744,NA,39.349693,-110.495359,3910849,"20","Colorado Plateaus"
"2928",19245,2016,27,519,2790.32258064516,0.25,1,0.744,NA,38.811781,-111.232676,4894087,"20","Colorado Plateaus"
"2929",19248,2016,8,622,1216.03128054741,0.5,1,1.023,NA,39.5073,-110.681752,3908643,"20","Colorado Plateaus"
"2930",19250,2017,24,266,357.52688172043,1,1,0.744,NA,39.288094,-110.3792958,3911007,"20","Colorado Plateaus"
"2931",19253,2017,10,761,6544.14243356105,0.1563,1,0.744,NA,38.729899,-110.208119,4879799,"20","Colorado Plateaus"
"2932",19254,2017,14,363,487.903225806452,1,1,0.744,NA,39.082588,-110.78439,4878089,"20","Colorado Plateaus"
"2933",19255,2017,15,654,879.032258064516,1,1,0.744,NA,38.696431,-111.037952,4894315,"20","Colorado Plateaus"
"2934",19256,2017,27,569,764.784946236559,1,1,0.744,NA,39.356879,-110.484517,3910307,"20","Colorado Plateaus"
"2935",19257,2017,15,190,255.376344086022,1,1,0.744,NA,38.811208,-111.192558,4894095,"20","Colorado Plateaus"
"2936",19258,2017,7,76,102.150537634409,1,1,0.744,NA,38.593684,-110.9681361,4895215,"20","Colorado Plateaus"
"2937",19259,2017,5,158,154.4477028348,1,1,1.023,NA,38.896669,-110.373885,4879435,"20","Colorado Plateaus"
"2938",19266,2016,33,743,3550.14544606646,0.2813,1,0.744,NA,39.784516,-110.949638,3907793,"20","Colorado Plateaus"
"2939",19283,2016,33,595,1346.80226136022,0.5938,1,0.744,NA,39.779015,-110.954668,3907793,"20","Colorado Plateaus"
"2940",19283,2017,18,661,4738.35125448029,0.1875,1,0.744,NA,39.779015,-110.954668,3907793,"20","Colorado Plateaus"
"2941",19284,2017,37,566,4057.3476702509,0.1875,1,0.744,NA,39.600162,-110.300639,3896487,"20","Colorado Plateaus"
"2942",19290,2020,14,120,117.302052785924,1,1,1.023,NA,38.73088074,-110.2523422,4879809,"20","Colorado Plateaus"
"2943",19342,1996,13,2862,23709.6774193548,0.1875,1,0.558,250,41.2556,-111.8446,10275828,"19","Wasatch and Uinta Mountains"
"2944",19367,2009,17,507,1819.10164364983,1,1,0.278709,500,38.85518806,-111.2561197,4894921,"20","Colorado Plateaus"
"2945",19367,2012,16,180,642.857142857143,1,1,0.28,NA,38.85518806,-111.2561197,4894921,"20","Colorado Plateaus"
"2946",19367,2015,19,449,1603.57142857143,1,1,0.28,NA,38.85518806,-111.2561197,4894921,"20","Colorado Plateaus"
"2947",19368,2009,7,39,139.930895665371,1,1,0.278709,500,38.85711611,-111.2603217,4893991,"20","Colorado Plateaus"
"2948",19368,2012,8,23,82.1428571428571,1,1,0.28,NA,38.85711611,-111.2603217,4893991,"20","Colorado Plateaus"
"2949",19368,2015,8,19,67.8571428571428,1,1,0.28,NA,38.85711611,-111.2603217,4893991,"20","Colorado Plateaus"
"2950",19369,2009,6,108,387.500941842567,1,1,0.278709,500,38.87448222,-111.2903311,4893955,"20","Colorado Plateaus"
"2951",19369,2012,3,3,10.7142857142857,1,1,0.28,NA,38.87448222,-111.2903311,4893955,"20","Colorado Plateaus"
"2952",19369,2015,4,32,114.285714285714,1,1,0.28,NA,38.87448222,-111.2903311,4893955,"20","Colorado Plateaus"
"2953",19510,2002,8.66666666666667,54,580.645161290323,1,1,0.093,1000,39.6,-110.2994,3896487,"20","Colorado Plateaus"
"2954",19775,2002,9.33333333333333,42.6666666666667,458.781362007168,1,1,0.093,1000,39.325,-110.1294,3897705,"20","Colorado Plateaus"
"2955",19798,2002,41,531.333333333333,5713.26164874552,1,1,0.093,250,37.9008,-111.9492,10809181,"19","Wasatch and Uinta Mountains"
"2956",19802,2004,23,612,1316.12903225806,0.625,1,0.744,250,41.599639,-111.317,7879572,"18","Wyoming Basin"
"2957",19804,2017,19.75,543,4806.37387387387,0.4375,1,0.74,NA,39.3723,-110.13687,3897673,"20","Colorado Plateaus"
"2958",19804,2018,26,655,4720.72072072072,0.1875,1,0.74,NA,39.3723,-110.13687,3897673,"20","Colorado Plateaus"
"2959",19805,2017,21.5,560,1644.53024453024,0.71875,1,0.74,NA,39.42192,-110.20216,3897617,"20","Colorado Plateaus"
"2960",19805,2018,32,622,2689.72972972973,0.3125,1,0.74,NA,39.42192,-110.20216,3897617,"20","Colorado Plateaus"
"2961",19806,2017,37.25,683.25,5774.10631363467,0.1719,1,0.74,NA,39.60011,-110.30052,3896487,"20","Colorado Plateaus"
"2962",19806,2018,45,823,4448.64864864865,0.25,1,0.74,NA,39.60011,-110.30052,3896487,"20","Colorado Plateaus"
"2963",19896,2011,40,668,1670,0.3125,1,1.28,NA,40.77978,-111.80601,10389446,"19","Wasatch and Uinta Mountains"
"2964",19896,2012,36,650,9314.02893367265,0.0938,1,0.744,NA,40.77978,-111.80601,10389446,"19","Wasatch and Uinta Mountains"
"2965",19896,2013,36,625,976.5625,0.5,1,1.28,NA,40.77978,-111.80601,10389446,"19","Wasatch and Uinta Mountains"
"2966",19897,2013,16.5,628.5,682.725694444444,0.78125,1,1.28,NA,40.7564,-111.8344,10389446,"13","Central Basin and Range"
"2967",19902,2012,33.1666666666667,731,19959.6899224806,0.552083333333333,1,0.088,NA,40.15335,-111.2986,10349018,"19","Wasatch and Uinta Mountains"
"2968",19937,1997,21,640,4587.81362007168,0.25,1,0.558,250,41.5197,-111.727,666230,"19","Wasatch and Uinta Mountains"
"2969",19947,2010,32,610,6594.5945945946,0.125,1,0.74,500,37.8414,-112.6852,14599359,"19","Wasatch and Uinta Mountains"
"2970",19950,2008,30,624,2248.64864864865,0.375,1,0.74,500,41.89939821,-111.5650884,664162,"19","Wasatch and Uinta Mountains"
"2971",19956,1993,17.3333333333333,120,1290.32258064516,1,1,0.093,500,39.9,-114,10682292,"13","Central Basin and Range"
"2972",19956,1994,14,78.3333333333333,842.293906810036,1,1,0.093,500,39.9,-114,10682292,"13","Central Basin and Range"
"2973",19956,1996,28,304,4358.4229390681,0.75,1,0.093,280,39.9,-114,10682292,"13","Central Basin and Range"
"2974",19957,1997,20,164,1763.44086021505,1,1,0.093,280,39.9,-114,10682292,"13","Central Basin and Range"
"2975",19958,1997,20,317,4544.80286738351,0.75,1,0.093,280,39.9,-114,10682292,"13","Central Basin and Range"
"2976",19997,2010,30,712,1282.88288288288,0.75,1,0.74,500,37.26759,-113.09445,10023776,"20","Colorado Plateaus"
"2977",19997,2011,29,720.5,3154.95495495496,0.59375,1,0.74,NA,37.26759,-113.09445,10023776,"20","Colorado Plateaus"
"2978",19997,2019,35,581.5,6286.48648648649,0.125,1,0.74,NA,37.26759,-113.09445,10023776,"20","Colorado Plateaus"
"2979",19998,2010,29,607.5,1126.02316602317,0.75,1,0.74,500,37.27286,-113.08048,10023742,"20","Colorado Plateaus"
"2980",19998,2011,26.5,289.5,391.216216216216,1,1,0.74,NA,37.27286,-113.08048,10023742,"20","Colorado Plateaus"
"2981",19998,2019,29,723.333333333333,5165.54592972503,0.3021,1,0.74,NA,37.27286,-113.08048,10023742,"20","Colorado Plateaus"
"2982",19999,2000,28.6666666666667,490,6426.19745845552,0.854166666666667,1,0.093,280,41.7652,-111.5487,664396,"19","Wasatch and Uinta Mountains"
"2983",20024,2011,39,639,2208.47445911385,0.391,1,0.74,NA,41.772232,-111.601491,664366,"19","Wasatch and Uinta Mountains"
"2984",20024,2012,39.7,763.8,5427.06355962261,0.33282,1,0.74,NA,41.772232,-111.601491,664366,"19","Wasatch and Uinta Mountains"
"2985",20024,2013,30.5,694,12472.9787356653,0.07815,1,0.74,NA,41.772232,-111.601491,664366,"19","Wasatch and Uinta Mountains"
"2986",20029,1996,8,321,1150.5376344086,0.5,1,0.558,250,41.84,-111.5895,664220,"19","Wasatch and Uinta Mountains"
"2987",20030,1997,33,4864,17433.6917562724,1,1,0.279,280,41.837,-111.5902,664220,"19","Wasatch and Uinta Mountains"
"2988",20030,1998,28.25,335.25,19537.6344086021,0.25,1,0.093,280,41.837,-111.5902,664220,"19","Wasatch and Uinta Mountains"
"2989",20030,2012,41,676,5844.61620929951,0.1563,1,0.74,NA,41.837,-111.5902,664220,"19","Wasatch and Uinta Mountains"
"2990",20040,2004,14,88,118.279569892473,1,1,0.744,500,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2991",20040,2005,11,33,44.3548387096774,1,1,0.744,500,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2992",20040,2006,10,182,244.623655913978,1,1,0.744,500,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2993",20040,2007,4,6,8.06451612903226,1,1,0.744,500,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2994",20040,2008,9,106,142.47311827957,1,1,0.744,500,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2995",20040,2009,8,62,83.7837837837838,1,1,0.74,500,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2996",20040,2011,7,14,18.9189189189189,1,1,0.74,NA,39.415,-111.1189,4876373,"20","Colorado Plateaus"
"2997",20041,2004,13,74,99.4623655913978,1,1,0.744,500,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"2998",20041,2005,7,16,21.505376344086,1,1,0.744,500,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"2999",20041,2006,13,155,208.333333333333,1,1,0.744,500,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"3000",20041,2007,17,147,197.58064516129,1,1,0.744,500,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"3001",20041,2008,10,53,71.2365591397849,1,1,0.744,500,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"3002",20041,2009,10,67,90.5405405405405,1,1,0.74,500,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"3003",20041,2011,10,28,37.8378378378378,1,1,0.74,NA,39.4003,-111.1436,4876379,"20","Colorado Plateaus"
"3004",20042,2004,11,54,72.5806451612903,1,1,0.744,500,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3005",20042,2005,9,18,24.1935483870968,1,1,0.744,500,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3006",20042,2006,14,119,159.94623655914,1,1,0.744,500,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3007",20042,2007,12,86,115.591397849462,1,1,0.744,500,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3008",20042,2008,10,132,177.41935483871,1,1,0.744,500,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3009",20042,2009,5,44,59.4594594594595,1,1,0.74,500,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3010",20042,2011,10,169,228.378378378378,1,1,0.74,NA,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3011",20042,2014,24,622,840.540540540541,1,1,0.74,NA,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3012",20042,2017,22,605,1184.38761776581,0.6875,1,0.743,NA,39.4056,-111.1631,4876377,"20","Colorado Plateaus"
"3013",20043,2019,10,702,943.548387096774,1,1,0.744,NA,38.303135,-111.328346,4900745,"20","Colorado Plateaus"
"3014",20044,2019,11,47,63.1720430107527,1,1,0.744,NA,37.804951,-110.844533,4885847,"20","Colorado Plateaus"
"3015",20045,2020,10,193,259.408602150538,1,1,0.744,NA,38.47240448,-110.988327,4896107,"20","Colorado Plateaus"
"3016",20046,2020,19,486,653.225806451613,1,1,0.744,NA,38.30210876,-111.3474503,4900747,"20","Colorado Plateaus"
"3017",20047,2020,23,591,12709.6774193548,0.0625,1,0.744,NA,38.42043686,-111.6856613,4900491,"19","Wasatch and Uinta Mountains"
"3018",20048,2019,14,217,291.666666666667,1,1,0.744,NA,38.887915,-111.8643,3505875,"13","Central Basin and Range"
"3019",20049,2019,9,133,178.763440860215,1,1,0.744,NA,37.765772,-110.845877,4885949,"20","Colorado Plateaus"
"3020",20050,2019,17,279,614.131631080784,1,1,0.4543,NA,37.60688,-110.703189,4886245,"20","Colorado Plateaus"
"3021",20058,2019,5,18,17.5953079178886,1,1,1.023,NA,38.293907,-110.528502,4907445,"20","Colorado Plateaus"
"3022",20059,2019,23,699,15032.2580645161,0.0625,1,0.744,NA,38.32292557,-111.9544373,10806317,"19","Wasatch and Uinta Mountains"
"3023",20059,2021,27,675,3225.8064516129,0.28125,1,0.744,NA,38.32292557,-111.9544373,10806317,"19","Wasatch and Uinta Mountains"
"3024",20060,2020,12,57,55.7184750733138,1,1,1.023,NA,38.37097168,-110.7565689,4902157,"20","Colorado Plateaus"
"3025",20061,2019,17,659,9442.99241121581,0.0938,1,0.744,NA,38.104663,-111.996297,10806403,"19","Wasatch and Uinta Mountains"
"3026",20062,2019,6,146,196.236559139785,1,1,0.744,NA,38.096845,-110.759711,4906513,"19","Wasatch and Uinta Mountains"
"3027",20063,2019,11,506,680.10752688172,1,1,0.744,NA,38.057391,-110.654707,4884417,"20","Colorado Plateaus"
"3028",20064,2019,16,531,713.709677419355,1,1,0.744,NA,38.053374,-110.866045,4901975,"19","Wasatch and Uinta Mountains"
"3029",20065,2020,23,793,2131.72043010753,0.5,1,0.744,NA,39.34650803,-111.7579498,5303163,"19","Wasatch and Uinta Mountains"
"3030",20066,2019,15,697,1763.27490492988,0.5313,1,0.744,NA,38.075227,-111.109633,4901145,"20","Colorado Plateaus"
"3031",20067,2019,13,727,3520.58111380145,0.625,1,0.3304,NA,39.437905,-111.706719,5302247,"19","Wasatch and Uinta Mountains"
"3032",20068,2019,17,645,2521.99413489736,0.25,1,1.023,NA,38.829711,-111.396808,4894051,"20","Colorado Plateaus"
"3033",20069,2019,25,688,2818.44310513776,0.3281,1,0.744,NA,38.320662,-111.373557,4900707,"20","Colorado Plateaus"
"3034",20076,1999,4,30,107.52688172043,1,1,0.279,280,40.7558,-109.5381,1392335,"19","Wasatch and Uinta Mountains"
"3035",20077,1999,5,21,75.2688172043011,1,1,0.279,280,40.7574,-109.5429,1392335,"19","Wasatch and Uinta Mountains"
"3036",20078,1999,5,13,46.594982078853,1,1,0.279,280,40.7616,-109.5575,1392335,"19","Wasatch and Uinta Mountains"
"3037",20118,2010,16.6666666666667,140,2054.34782608696,0.791666666666667,1,0.092,500,41.60867,-111.5863,664824,"19","Wasatch and Uinta Mountains"
"3038",20163,2009,47,956,10335.1351351351,0.125,1,0.74,500,41.6331126,-111.5616976,664786,"19","Wasatch and Uinta Mountains"
"3039",20164,2009,44,677,8362.56732051979,0.1094,1,0.74,500,41.63946583,-111.5573473,664732,"19","Wasatch and Uinta Mountains"
"3040",20167,2009,49,744,16086.4864864865,0.0625,1,0.74,500,41.63202833,-111.5614721,664786,"19","Wasatch and Uinta Mountains"
"3041",20286,2015,25,695,16728.896557169,0.0559,1,0.7432,NA,38.34258931,-112.5253282,1214885,"19","Wasatch and Uinta Mountains"
"3042",20286,2016,41,576,4133.47685683531,0.1875,1,0.7432,NA,38.34258931,-112.5253282,1214885,"19","Wasatch and Uinta Mountains"
"3043",20287,2018,29,596,6415.29337050472,0.125,1,0.743224,NA,38.93676009,-111.5391659,3505641,"19","Wasatch and Uinta Mountains"
"3044",20288,2018,32,661,4363.92777774263,0.2038,1,0.743224,NA,38.89811009,-111.5333037,3506561,"19","Wasatch and Uinta Mountains"
"3045",20308,2018,40,620,13347.2546634662,0.0625,1,0.743224,NA,38.58018832,-112.3622155,3504365,"19","Wasatch and Uinta Mountains"
"3046",20309,2018,28,610,13131.9763624425,0.0625,1,0.743224,NA,38.54404024,-112.4487844,3504479,"19","Wasatch and Uinta Mountains"
"3047",20364,1999,26,403.333333333333,3968.3908045977,0.916666666666667,1,0.116,250,38.8897,-111.5361,3506561,"19","Wasatch and Uinta Mountains"
"3048",20364,2003,26.6666666666667,655.666666666667,2612.1067303863,0.916666666666667,1,0.279,250,38.8897,-111.5361,3506561,"19","Wasatch and Uinta Mountains"
"3049",20365,1999,26.6666666666667,526,5473.9513360203,0.854166666666667,1,0.116,250,38.9355,-111.5385,3505701,"19","Wasatch and Uinta Mountains"
"3050",20365,2003,20.3333333333333,812.333333333333,3940.18319394663,0.791666666666667,1,0.279,250,38.9355,-111.5385,3505701,"19","Wasatch and Uinta Mountains"
"3051",20365,2021,47,650,3407.20860503638,0.2578,1,0.74,NA,38.9355,-111.5385,3505701,"19","Wasatch and Uinta Mountains"
"3052",20366,1999,26.3333333333333,134.333333333333,1158.04597701149,1,1,0.116,250,38.9397,-111.5438,3505633,"19","Wasatch and Uinta Mountains"
"3053",20366,2003,24.6666666666667,590.666666666667,2924.7311827957,0.833333333333333,1,0.279,250,38.9397,-111.5438,3505633,"19","Wasatch and Uinta Mountains"
"3054",20366,2018,34,598,6436.82120060709,0.125,1,0.743224,NA,38.9397,-111.5438,3505633,"19","Wasatch and Uinta Mountains"
"3055",20446,2016,16,731,15737.3519913886,0.0625,1,0.7432,NA,38.60035831,-111.6632621,4900161,"19","Wasatch and Uinta Mountains"
"3056",20453,2007,30,639.666666666667,3021.15189040261,0.791666666666667,1,0.278709,250,38.3747425,-111.4659586,4900697,"19","Wasatch and Uinta Mountains"
"3057",20455,2001,8.33333333333333,89.3333333333333,960.573476702509,1,1,0.093,500,37.8919,-112.5014,10819132,"19","Wasatch and Uinta Mountains"
"3058",20455,2011,24,507,1819.10164364983,1,1,0.278709,NA,37.8919,-112.5014,10819132,"19","Wasatch and Uinta Mountains"
"3059",20455,2016,8,113,152.702702702703,1,1,0.74,NA,37.8919,-112.5014,10819132,"19","Wasatch and Uinta Mountains"
"3060",20456,2001,12.3333333333333,61.3333333333333,659.498207885305,1,1,0.093,500,37.8978,-112.4867,10816964,"19","Wasatch and Uinta Mountains"
